ts,motor_rpm,pressure_bar,axis1_torque,motor_temp,servo_current,servo_voltage,axis2_position,axis2_velocity,axis1_velocity,axis1_position
4400,1610.446,3.974,61.756,70.251,4.747,48.491,10.445,-149.503,97.099,95.106
4401,1610.166,3.975,61.664,70.254,4.741,48.492,10.299,-149.54,96.158,95.208
4402,1610.159,3.975,61.559,70.256,4.729,48.492,10.147,-149.574,95.194,95.295
4403,1609.897,3.978,61.441,70.255,4.718,48.491,10.005,-149.617,94.264,95.389
4404,1609.744,3.979,61.338,70.259,4.71,48.491,9.842,-149.653,93.312,95.483
4405,1609.539,3.98,61.245,70.26,4.699,48.491,9.7,-149.684,92.386,95.58
4406,1609.426,3.981,61.139,70.261,4.69,48.491,9.55,-149.721,91.432,95.673
4407,1609.302,3.984,61.027,70.258,4.682,48.491,9.404,-149.745,90.468,95.768
4408,1609.027,3.984,60.923,70.264,4.669,48.492,9.26,-149.78,89.523,95.862
4409,1608.859,3.986,60.823,70.259,4.659,48.491,9.098,-149.82,88.595,95.949
4410,1608.664,3.987,60.712,70.263,4.65,48.491,8.961,-149.854,87.639,96.039
4411,1608.567,3.989,60.604,70.267,4.641,48.492,8.807,-149.875,86.681,96.117
4412,1608.373,3.989,60.502,70.262,4.632,48.491,8.646,-149.918,85.752,96.196
4413,1608.222,3.991,60.401,70.266,4.622,48.492,8.499,-149.948,84.791,96.282
4414,1608.058,3.992,60.294,70.267,4.61,48.492,8.358,-149.963,83.848,96.368
4415,1607.878,3.993,60.175,70.271,4.599,48.492,8.197,-150.002,82.899,96.446
4416,1607.56,3.995,60.073,70.269,4.591,48.491,8.06,-150.031,81.946,96.544
4417,1607.504,3.997,59.971,70.271,4.582,48.492,7.904,-150.06,80.984,96.628
4418,1607.351,3.998,59.845,70.273,4.57,48.491,7.751,-150.086,80.044,96.704
4419,1607.134,4,59.738,70.269,4.563,48.491,7.609,-150.115,79.066,96.774
4420,1606.842,4.002,59.627,70.276,4.552,48.492,7.453,-150.15,78.116,96.864
4421,1606.827,4.002,59.529,70.274,4.542,48.492,7.306,-150.16,77.154,96.932
4422,1606.641,4.003,59.408,70.273,4.532,48.493,7.142,-150.183,76.233,97.02
4423,1606.31,4.005,59.299,70.275,4.521,48.492,6.999,-150.225,75.247,97.088
4424,1606.251,4.006,59.194,70.274,4.511,48.492,6.841,-150.235,74.306,97.162
4425,1606.118,4.009,59.08,70.278,4.504,48.492,6.705,-150.271,73.357,97.245
4426,1605.927,4.01,58.968,70.281,4.491,48.491,6.553,-150.296,72.361,97.319
4427,1605.641,4.01,58.849,70.283,4.482,48.491,6.405,-150.311,71.405,97.385
4428,1605.589,4.012,58.737,70.281,4.473,48.492,6.244,-150.338,70.456,97.456
4429,1605.313,4.013,58.63,70.284,4.464,48.493,6.09,-150.365,69.487,97.514
4430,1605.212,4.016,58.506,70.28,4.455,48.493,5.953,-150.374,68.548,97.596
4431,1605.018,4.016,58.393,70.281,4.445,48.492,5.799,-150.403,67.564,97.668
4432,1604.746,4.018,58.296,70.285,4.435,48.493,5.64,-150.426,66.614,97.718
4433,1604.672,4.02,58.17,70.289,4.425,48.493,5.488,-150.432,65.659,97.798
4434,1604.4,4.021,58.061,70.288,4.416,48.493,5.353,-150.468,64.674,97.865
4435,1604.278,4.022,57.947,70.291,4.405,48.493,5.203,-150.477,63.701,97.932
4436,1604.012,4.023,57.831,70.292,4.398,48.492,5.05,-150.501,62.76,97.989
4437,1603.86,4.026,57.72,70.293,4.385,48.493,4.9,-150.509,61.774,98.056
4438,1603.698,4.027,57.603,70.296,4.376,48.492,4.752,-150.54,60.802,98.106
4439,1603.48,4.028,57.47,70.295,4.368,48.491,4.595,-150.538,59.817,98.176
4440,1603.296,4.029,57.361,70.291,4.356,48.493,4.439,-150.564,58.851,98.23
4441,1603.159,4.031,57.245,70.295,4.349,48.493,4.302,-150.573,57.904,98.278
4442,1603.059,4.033,57.129,70.298,4.339,48.492,4.148,-150.601,56.939,98.336
4443,1602.933,4.033,57.009,70.301,4.328,48.493,3.984,-150.601,55.972,98.397
4444,1602.648,4.034,56.902,70.299,4.322,48.493,3.847,-150.623,54.976,98.462
4445,1602.572,4.036,56.783,70.302,4.311,48.492,3.696,-150.63,53.996,98.502
4446,1602.27,4.037,56.648,70.302,4.3,48.493,3.548,-150.652,53.049,98.557
4447,1602.188,4.039,56.531,70.3,4.293,48.492,3.393,-150.668,52.08,98.627
4448,1602.071,4.042,56.418,70.3,4.283,48.492,3.246,-150.669,51.075,98.67
4449,1601.866,4.042,56.305,70.306,4.272,48.492,3.089,-150.677,50.137,98.724
4450,1601.528,4.044,56.186,70.308,4.263,48.493,2.946,-150.7,49.138,98.777
4451,1601.457,4.045,56.063,70.305,4.253,48.493,2.78,-150.702,48.162,98.811
4452,1601.339,4.047,55.941,70.305,4.247,48.492,2.635,-150.708,47.206,98.855
4453,1601.036,4.048,55.83,70.308,4.235,48.493,2.482,-150.723,46.206,98.915
4454,1601.008,4.049,55.694,70.307,4.226,48.492,2.343,-150.74,45.236,98.958
4455,1600.76,4.051,55.575,70.309,4.216,48.492,2.185,-150.731,44.259,99.004
4456,1600.504,4.053,55.456,70.311,4.207,48.492,2.04,-150.741,43.305,99.054
4457,1600.334,4.054,55.331,70.313,4.198,48.492,1.881,-150.746,42.319,99.081
4458,1600.168,4.055,55.207,70.313,4.191,48.494,1.73,-150.759,41.338,99.125
4459,1599.967,4.056,55.098,70.312,4.182,48.492,1.58,-150.765,40.365,99.181
4460,1599.887,4.058,54.977,70.317,4.171,48.494,1.438,-150.773,39.374,99.219
4461,1599.626,4.061,54.844,70.317,4.162,48.493,1.278,-150.78,38.385,99.242
4462,1599.58,4.061,54.729,70.315,4.154,48.492,1.138,-150.779,37.417,99.293
4463,1599.345,4.063,54.609,70.315,4.144,48.494,0.97,-150.785,36.442,99.321
4464,1599.178,4.064,54.494,70.324,4.134,48.492,0.823,-150.797,35.462,99.367
4465,1598.937,4.066,54.356,70.323,4.125,48.493,0.67,-150.793,34.46,99.391
4466,1598.756,4.066,54.243,70.326,4.117,48.493,0.516,-150.796,33.476,99.427
4467,1598.665,4.069,54.115,70.321,4.109,48.493,0.378,-150.796,32.509,99.465
4468,1598.494,4.07,54.002,70.328,4.1,48.492,0.226,-150.805,31.539,99.49
4469,1598.26,4.072,53.869,70.326,4.092,48.493,0.071,-150.802,30.54,99.531
4470,1598.037,4.074,53.744,70.323,4.081,48.493,-0.077,-150.793,29.577,99.548
4471,1597.79,4.074,53.628,70.331,4.074,48.493,-0.224,-150.795,28.587,99.581
4472,1597.752,4.075,53.497,70.328,4.065,48.494,-0.378,-150.788,27.585,99.622
4473,1597.548,4.078,53.369,70.333,4.055,48.494,-0.526,-150.787,26.633,99.633
4474,1597.322,4.078,53.246,70.331,4.043,48.494,-0.684,-150.8,25.617,99.675
4475,1597.088,4.08,53.126,70.331,4.035,48.492,-0.838,-150.788,24.646,99.7
4476,1597.095,4.083,53.001,70.333,4.026,48.494,-0.981,-150.791,23.658,99.718
4477,1596.91,4.084,52.882,70.334,4.02,48.492,-1.137,-150.785,22.675,99.737
4478,1596.615,4.086,52.752,70.332,4.009,48.493,-1.281,-150.775,21.705,99.764
4479,1596.495,4.087,52.625,70.333,4.003,48.494,-1.437,-150.776,20.711,99.789
4480,1596.221,4.089,52.499,70.339,3.993,48.494,-1.587,-150.759,19.726,99.806
4481,1596.008,4.089,52.372,70.335,3.986,48.494,-1.738,-150.76,18.76,99.83
4482,1595.846,4.091,52.261,70.337,3.975,48.494,-1.881,-150.75,17.771,99.847
4483,1595.682,4.093,52.13,70.341,3.967,48.493,-2.036,-150.745,16.775,99.861
4484,1595.475,4.095,52.005,70.342,3.959,48.494,-2.181,-150.73,15.777,99.879
4485,1595.363,4.096,51.882,70.341,3.949,48.494,-2.34,-150.732,14.799,99.891
4486,1595.259,4.098,51.762,70.344,3.94,48.493,-2.483,-150.73,13.828,99.912
4487,1595.034,4.099,51.642,70.341,3.934,48.493,-2.635,-150.714,12.818,99.909
4488,1594.819,4.1,51.508,70.344,3.924,48.493,-2.798,-150.695,11.831,99.927
4489,1594.702,4.101,51.38,70.347,3.916,48.493,-2.939,-150.689,10.836,99.949
4490,1594.522,4.103,51.262,70.35,3.907,48.493,-3.089,-150.681,9.867,99.956
4491,1594.405,4.105,51.132,70.353,3.898,48.494,-3.252,-150.68,8.87,99.958
4492,1594.078,4.106,50.997,70.352,3.89,48.494,-3.402,-150.667,7.882,99.973
4493,1593.925,4.108,50.888,70.349,3.881,48.494,-3.541,-150.654,6.888,99.975
4494,1593.749,4.11,50.753,70.35,3.872,48.494,-3.691,-150.645,5.941,99.979
4495,1593.657,4.111,50.623,70.353,3.866,48.493,-3.842,-150.62,4.928,99.991
4496,1593.455,4.111,50.493,70.355,3.859,48.494,-3.998,-150.611,3.935,99.991
4497,1593.331,4.114,50.382,70.359,3.851,48.493,-4.154,-150.597,2.961,99.986
4498,1593.086,4.115,50.243,70.355,3.842,48.493,-4.298,-150.572,1.968,100.007
4499,1592.847,4.116,50.119,70.354,3.833,48.494,-4.447,-150.569,1.005,99.995
4500,1592.805,4.118,50,70.36,3.825,48.494,-4.592,-150.54,0.016,100
4601,1574.46,4.278,38.147,70.461,3.187,48.496,-19.622,-146.179,-98.002,95.011
4602,1574.334,4.28,38.046,70.47,3.182,48.496,-19.773,-146.117,-98.949,94.909
4603,1573.969,4.281,37.941,70.47,3.177,48.496,-19.918,-146.042,-99.901,94.817
4604,1573.778,4.284,37.85,70.471,3.172,48.496,-20.059,-145.972,-100.827,94.7
4605,1573.597,4.285,37.75,70.468,3.168,48.495,-20.217,-145.902,-101.758,94.606
4606,1573.464,4.287,37.642,70.467,3.166,48.496,-20.369,-145.833,-102.696,94.497
4607,1573.382,4.288,37.535,70.471,3.16,48.497,-20.51,-145.752,-103.614,94.412
4608,1573.164,4.291,37.449,70.47,3.158,48.495,-20.65,-145.693,-104.573,94.307
4609,1572.923,4.293,37.356,70.474,3.154,48.497,-20.806,-145.611,-105.5,94.203
4610,1572.709,4.293,37.248,70.472,3.15,48.497,-20.939,-145.538,-106.407,94.092
4611,1572.575,4.295,37.16,70.474,3.148,48.497,-21.083,-145.47,-107.365,93.972
4612,1572.392,4.297,37.058,70.478,3.143,48.496,-21.235,-145.387,-108.263,93.877
4613,1572.305,4.299,36.956,70.481,3.139,48.497,-21.379,-145.303,-109.192,93.763
4614,1572.028,4.301,36.87,70.48,3.135,48.496,-21.514,-145.232,-110.115,93.662
4615,1571.93,4.302,36.765,70.477,3.131,48.496,-21.661,-145.159,-111.063,93.536
4616,1571.719,4.304,36.676,70.484,3.127,48.497,-21.814,-145.09,-111.969,93.441
4617,1571.433,4.306,36.591,70.484,3.123,48.496,-21.965,-145.001,-112.891,93.312
4618,1571.406,4.308,36.492,70.486,3.119,48.496,-22.098,-144.919,-113.829,93.206
4619,1571.23,4.309,36.41,70.485,3.119,48.497,-22.244,-144.838,-114.744,93.094
4620,1570.895,4.311,36.302,70.482,3.113,48.497,-22.402,-144.777,-115.647,92.984
4621,1570.695,4.313,36.21,70.488,3.109,48.497,-22.547,-144.679,-116.547,92.855
4622,1570.521,4.315,36.13,70.487,3.107,48.497,-22.678,-144.615,-117.496,92.753
4623,1570.476,4.315,36.037,70.489,3.102,48.497,-22.825,-144.517,-118.379,92.63
4624,1570.29,4.317,35.941,70.488,3.1,48.496,-22.97,-144.436,-119.32,92.51
4625,1570.052,4.32,35.856,70.487,3.1,48.497,-23.116,-144.362,-120.241,92.386
4626,1569.895,4.321,35.777,70.493,3.094,48.496,-23.269,-144.278,-121.154,92.268
4627,1569.67,4.323,35.686,70.495,3.092,48.496,-23.415,-144.2,-122.047,92.152
4628,1569.499,4.324,35.59,70.494,3.09,48.496,-23.547,-144.118,-122.938,92.026
4629,1569.359,4.326,35.511,70.492,3.087,48.497,-23.691,-144.03,-123.868,91.893
4630,1569.039,4.328,35.413,70.496,3.082,48.497,-23.839,-143.94,-124.762,91.772
4631,1568.882,4.329,35.341,70.493,3.079,48.496,-23.99,-143.852,-125.653,91.649
4632,1568.752,4.33,35.257,70.496,3.077,48.496,-24.117,-143.771,-126.577,91.526
4633,1568.513,4.332,35.167,70.496,3.076,48.497,-24.269,-143.697,-127.493,91.399
4634,1568.323,4.334,35.086,70.502,3.073,48.497,-24.416,-143.61,-128.38,91.279
4635,1568.154,4.337,34.99,70.5,3.071,48.497,-24.558,-143.519,-129.283,91.15
4636,1568.101,4.337,34.915,70.503,3.065,48.497,-24.696,-143.421,-130.181,91.007
4637,1567.772,4.34,34.839,70.501,3.064,48.496,-24.847,-143.348,-131.068,90.88
4638,1567.578,4.34,34.754,70.503,3.063,48.496,-24.986,-143.249,-131.972,90.747
4639,1567.455,4.342,34.677,70.504,3.06,48.496,-25.134,-143.156,-132.872,90.62
4640,1567.203,4.345,34.597,70.507,3.056,48.497,-25.275,-143.083,-133.768,90.484
4641,1567.106,4.345,34.518,70.506,3.054,48.496,-25.421,-142.983,-134.666,90.353
4642,1566.88,4.348,34.424,70.507,3.052,48.496,-25.562,-142.903,-135.55,90.222
4643,1566.752,4.35,34.344,70.507,3.049,48.496,-25.699,-142.81,-136.435,90.083
4644,1566.573,4.352,34.265,70.511,3.046,48.498,-25.854,-142.704,-137.34,89.943
4645,1566.263,4.352,34.192,70.513,3.045,48.498,-25.993,-142.614,-138.213,89.8
4646,1566.21,4.354,34.118,70.509,3.042,48.498,-26.12,-142.518,-139.089,89.657
4647,1566.089,4.356,34.05,70.513,3.042,48.496,-26.276,-142.426,-139.982,89.515
4648,1565.833,4.358,33.977,70.515,3.038,48.497,-26.412,-142.348,-140.859,89.381
4649,1565.666,4.36,33.884,70.517,3.039,48.497,-26.553,-142.24,-141.758,89.24
4650,1565.529,4.362,33.827,70.518,3.035,48.496,-26.706,-142.141,-142.627,89.105
4651,1565.264,4.362,33.749,70.517,3.035,48.498,-26.844,-142.06,-143.512,88.955
4652,1565.128,4.364,33.671,70.522,3.03,48.497,-26.985,-141.954,-144.362,88.811
4653,1564.949,4.366,33.604,70.517,3.031,48.498,-27.125,-141.855,-145.257,88.672
4654,1564.689,4.368,33.53,70.518,3.03,48.497,-27.259,-141.768,-146.146,88.526
4655,1564.479,4.37,33.467,70.52,3.027,48.498,-27.4,-141.676,-146.985,88.381
4656,1564.326,4.372,33.389,70.526,3.026,48.497,-27.556,-141.579,-147.87,88.225
4657,1564.158,4.373,33.323,70.521,3.025,48.497,-27.7,-141.468,-148.741,88.083
4658,1563.997,4.375,33.253,70.523,3.021,48.498,-27.837,-141.369,-149.608,87.927
4659,1563.858,4.377,33.178,70.527,3.02,48.497,-27.982,-141.269,-150.497,87.774
4660,1563.687,4.379,33.116,70.525,3.021,48.497,-28.125,-141.178,-151.356,87.623
4661,1563.499,4.38,33.056,70.526,3.018,48.497,-28.255,-141.082,-152.225,87.469
4662,1563.16,4.382,32.975,70.53,3.016,48.497,-28.39,-140.975,-153.071,87.322
4663,1563.114,4.384,32.921,70.527,3.016,48.497,-28.543,-140.874,-153.918,87.164
4664,1562.907,4.385,32.847,70.529,3.013,48.498,-28.67,-140.774,-154.787,87.023
4665,1562.772,4.387,32.786,70.533,3.011,48.497,-28.821,-140.67,-155.65,86.86
4666,1562.531,4.389,32.726,70.53,3.01,48.496,-28.959,-140.573,-156.52,86.716
4667,1562.342,4.391,32.664,70.538,3.01,48.497,-29.106,-140.469,-157.377,86.553
4668,1562.127,4.391,32.598,70.534,3.009,48.497,-29.237,-140.366,-158.217,86.388
4669,1561.873,4.393,32.545,70.535,3.01,48.497,-29.39,-140.255,-159.073,86.237
4670,1561.681,4.395,32.484,70.537,3.006,48.498,-29.52,-140.151,-159.919,86.07
4671,1561.546,4.397,32.412,70.538,3.007,48.497,-29.662,-140.044,-160.786,85.91
4672,1561.318,4.399,32.353,70.541,3.007,48.498,-29.799,-139.949,-161.615,85.753
4673,1561.208,4.401,32.302,70.542,3.007,48.497,-29.936,-139.83,-162.447,85.6
4674,1561.117,4.403,32.244,70.542,3.003,48.497,-30.078,-139.73,-163.298,85.424
4675,1560.752,4.404,32.183,70.546,3.003,48.498,-30.224,-139.624,-164.157,85.255
4676,1560.717,4.405,32.121,70.544,3.005,48.497,-30.359,-139.521,-165.001,85.097
4677,1560.491,4.408,32.062,70.546,3.004,48.497,-30.511,-139.408,-165.841,84.924
4678,1560.267,4.409,32.008,70.55,3,48.498,-30.644,-139.289,-166.645,84.76
4679,1560.03,4.411,31.967,70.55,3.002,48.497,-30.775,-139.198,-167.506,84.606
4680,1559.842,4.414,31.895,70.549,3.001,48.497,-30.92,-139.082,-168.341,84.441
4681,1559.669,4.414,31.845,70.548,3.003,48.498,-31.051,-138.971,-169.18,84.268
4682,1559.463,4.417,31.792,70.547,3.002,48.497,-31.187,-138.855,-169.992,84.096
4683,1559.373,4.419,31.744,70.547,2.999,48.498,-31.332,-138.739,-170.822,83.933
4684,1559.248,4.42,31.696,70.549,2.999,48.498,-31.474,-138.636,-171.653,83.752
4685,1558.965,4.421,31.638,70.553,3,48.498,-31.617,-138.52,-172.485,83.571
4686,1558.734,4.423,31.592,70.551,3,48.497,-31.741,-138.417,-173.322,83.417
4687,1558.649,4.425,31.55,70.557,2.999,48.497,-31.886,-138.297,-174.118,83.236
4688,1558.459,4.426,31.495,70.555,3,48.498,-32.027,-138.189,-174.965,83.057
4689,1558.253,4.429,31.46,70.557,3.001,48.497,-32.174,-138.065,-175.757,82.883
4690,1558.042,4.431,31.406,70.561,2.998,48.498,-32.297,-137.953,-176.603,82.7
4691,1557.887,4.431,31.358,70.559,3,48.498,-32.446,-137.849,-177.416,82.538
4692,1557.741,4.435,31.314,70.564,3.001,48.498,-32.573,-137.728,-178.231,82.362
4693,1557.48,4.436,31.272,70.565,2.999,48.498,-32.724,-137.603,-179.036,82.167
4694,1557.269,4.438,31.234,70.559,3.002,48.497,-32.855,-137.495,-179.853,81.987
4695,1557.205,4.44,31.187,70.563,3.002,48.497,-32.984,-137.369,-180.646,81.817
4696,1557.04,4.441,31.139,70.563,3.002,48.497,-33.131,-137.256,-181.439,81.642
4697,1556.842,4.443,31.095,70.567,3,48.497,-33.259,-137.15,-182.259,81.454
4698,1556.502,4.444,31.061,70.566,3.001,48.498,-33.395,-137.025,-183.056,81.263
4699,1556.339,4.445,31.019,70.571,3.004,48.498,-33.542,-136.9,-183.864,81.085
4700,1556.257,4.447,30.98,70.57,3.004,48.499,-33.676,-136.789,-184.662,80.902
4701,1556.12,4.449,30.944,70.573,3.006,48.497,-33.813,-136.662,-185.446,80.707
4702,1555.807,4.451,30.9,70.573,3.006,48.498,-33.96,-136.546,-186.254,80.535
4703,1555.588,4.453,30.869,70.576,3.005,48.497,-34.084,-136.432,-187.035,80.34
4704,1555.486,4.455,30.835,70.576,3.007,48.498,-34.228,-136.31,-187.829,80.166
4705,1555.197,4.456,30.785,70.575,3.007,48.497,-34.366,-136.179,-188.615,79.962
4706,1555.142,4.458,30.768,70.574,3.009,48.499,-34.502,-136.049,-189.405,79.775
4707,1554.833,4.46,30.717,70.576,3.01,48.499,-34.622,-135.929,-190.186,79.589
4708,1554.683,4.463,30.689,70.58,3.012,48.497,-34.758,-135.802,-190.997,79.399
4709,1554.452,4.464,30.662,70.576,3.01,48.498,-34.907,-135.69,-191.755,79.202
4710,1554.318,4.465,30.63,70.581,3.011,48.498,-35.048,-135.563,-192.559,79.011
4711,1554.131,4.468,30.594,70.576,3.014,48.498,-35.166,-135.446,-193.326,78.83
4712,1553.896,4.469,30.572,70.583,3.014,48.497,-35.318,-135.315,-194.108,78.623
4713,1553.755,4.472,30.531,70.58,3.015,48.499,-35.455,-135.187,-194.871,78.438
4714,1553.538,4.473,30.516,70.58,3.017,48.498,-35.589,-135.071,-195.646,78.237
4715,1553.461,4.474,30.483,70.585,3.02,48.499,-35.719,-134.94,-196.422,78.046
4716,1553.214,4.476,30.459,70.584,3.02,48.498,-35.859,-134.809,-197.207,77.839
4717,1553.058,4.477,30.419,70.588,3.023,48.498,-35.987,-134.673,-197.946,77.64
4718,1552.92,4.479,30.412,70.588,3.022,48.498,-36.129,-134.557,-198.72,77.445
4719,1552.622,4.482,30.382,70.589,3.024,48.499,-36.249,-134.424,-199.472,77.259
4720,1552.48,4.483,30.364,70.588,3.026,48.499,-36.389,-134.289,-200.258,77.058
4721,1552.416,4.486,30.339,70.589,3.028,48.499,-36.529,-134.159,-201.015,76.858
4722,1552.052,4.487,30.3,70.588,3.028,48.497,-36.65,-134.042,-201.768,76.653
4723,1551.941,4.488,30.291,70.595,3.032,48.499,-36.784,-133.908,-202.507,76.439
4724,1551.817,4.49,30.262,70.594,3.032,48.498,-36.924,-133.766,-203.272,76.247
4725,1551.514,4.491,30.256,70.595,3.035,48.498,-37.051,-133.649,-204.037,76.048
4726,1551.485,4.494,30.219,70.594,3.037,48.499,-37.185,-133.515,-204.774,75.838
4727,1551.109,4.496,30.201,70.594,3.04,48.498,-37.333,-133.383,-205.518,75.634
4728,1551.109,4.497,30.199,70.599,3.042,48.497,-37.453,-133.254,-206.274,75.426
4729,1550.847,4.499,30.181,70.599,3.042,48.497,-37.593,-133.115,-207.031,75.22
4730,1550.687,4.501,30.162,70.603,3.044,48.497,-37.723,-132.981,-207.772,75.011
4731,1550.499,4.503,30.149,70.6,3.047,48.498,-37.864,-132.849,-208.495,74.804
4732,1550.192,4.504,30.122,70.598,3.051,48.498,-37.992,-132.71,-209.251,74.595
4733,1550.127,4.507,30.11,70.603,3.05,48.498,-38.128,-132.579,-209.957,74.38
4734,1549.883,4.508,30.103,70.6,3.055,48.498,-38.259,-132.442,-210.698,74.179
4735,1549.775,4.51,30.094,70.601,3.058,48.499,-38.386,-132.293,-211.453,73.97
4736,1549.599,4.511,30.077,70.602,3.06,48.499,-38.513,-132.16,-212.158,73.744
4737,1549.37,4.512,30.061,70.609,3.06,48.498,-38.646,-132.032,-212.878,73.543
4738,1549.213,4.516,30.052,70.605,3.065,48.499,-38.782,-131.891,-213.603,73.33
4739,1549.063,4.518,30.048,70.609,3.067,48.498,-38.92,-131.759,-214.328,73.114
4740,1548.709,4.519,30.039,70.614,3.068,48.499,-39.046,-131.609,-215.045,72.902
4741,1548.517,4.52,30.027,70.614,3.074,48.499,-39.182,-131.478,-215.761,72.691
4742,1548.514,4.522,30.032,70.609,3.075,48.499,-39.304,-131.336,-216.473,72.475
4743,1548.182,4.523,30.02,70.617,3.076,48.498,-39.444,-131.196,-217.19,72.252
4744,1548.041,4.526,30.02,70.612,3.079,48.498,-39.574,-131.06,-217.904,72.039
4745,1547.765,4.528,30.01,70.615,3.084,48.499,-39.706,-130.906,-218.611,71.82
4746,1547.659,4.529,29.999,70.619,3.088,48.499,-39.837,-130.764,-219.338,71.588
4747,1547.493,4.531,29.999,70.615,3.09,48.498,-39.965,-130.631,-220.047,71.373
4748,1547.25,4.533,30.01,70.619,3.092,48.498,-40.102,-130.497,-220.743,71.149
4749,1547.153,4.535,30.001,70.623,3.095,48.498,-40.227,-130.347,-221.431,70.932
4750,1546.874,4.536,29.994,70.618,3.099,48.499,-40.357,-130.197,-222.125,70.712
4751,1546.8,4.538,30.001,70.621,3.102,48.498,-40.478,-130.068,-222.859,70.495
4752,1546.463,4.54,30.002,70.619,3.103,48.499,-40.626,-129.908,-223.545,70.268
4753,1546.467,4.542,30.001,70.623,3.108,48.498,-40.741,-129.769,-224.233,70.034
4754,1546.26,4.544,30.009,70.629,3.109,48.498,-40.867,-129.626,-224.923,69.821
4755,1545.927,4.546,30.007,70.629,3.115,48.499,-41.01,-129.483,-225.62,69.584
4756,1545.819,4.548,30.011,70.628,3.119,48.498,-41.132,-129.33,-226.296,69.361
4757,1545.536,4.549,30.019,70.627,3.122,48.498,-41.257,-129.188,-226.99,69.13
4758,1545.423,4.551,30.019,70.626,3.122,48.499,-41.398,-129.041,-227.656,68.903
4759,1545.311,4.552,30.038,70.629,3.129,48.498,-41.528,-128.884,-228.347,68.687
4760,1545.131,4.555,30.032,70.632,3.133,48.499,-41.658,-128.741,-229.027,68.446
4761,1544.858,4.555,30.04,70.629,3.135,48.498,-41.782,-128.604,-229.683,68.233
4762,1544.775,4.558,30.049,70.633,3.14,48.499,-41.916,-128.44,-230.362,68.005
4763,1544.56,4.559,30.074,70.631,3.144,48.498,-42.033,-128.291,-231.049,67.768
4764,1544.259,4.562,30.074,70.637,3.145,48.499,-42.164,-128.149,-231.705,67.54
4765,1544.139,4.564,30.095,70.638,3.149,48.499,-42.299,-128.009,-232.348,67.297
4766,1543.87,4.565,30.099,70.637,3.155,48.498,-42.419,-127.841,-233.025,67.074
4767,1543.781,4.568,30.115,70.637,3.157,48.499,-42.549,-127.702,-233.705,66.843
4768,1543.592,4.57,30.125,70.64,3.161,48.498,-42.676,-127.541,-234.357,66.598
4769,1543.377,4.572,30.141,70.642,3.165,48.499,-42.812,-127.388,-234.994,66.364
4770,1543.264,4.572,30.159,70.643,3.169,48.498,-42.931,-127.241,-235.658,66.122
4771,1542.949,4.575,30.165,70.644,3.174,48.499,-43.055,-127.088,-236.297,65.89
4772,1542.745,4.576,30.194,70.646,3.178,48.499,-43.185,-126.932,-236.962,65.659
4773,1542.591,4.579,30.199,70.645,3.183,48.499,-43.309,-126.781,-237.583,65.417
4774,1542.366,4.579,30.221,70.645,3.188,48.499,-43.445,-126.635,-238.23,65.191
4775,1542.217,4.581,30.249,70.646,3.191,48.499,-43.561,-126.465,-238.897,64.937
4776,1542.152,4.583,30.261,70.647,3.195,48.499,-43.694,-126.312,-239.532,64.714
4777,1541.909,4.585,30.286,70.648,3.199,48.5,-43.826,-126.174,-240.161,64.466
4778,1541.633,4.588,30.312,70.652,3.205,48.498,-43.955,-126.015,-240.812,64.218
4779,1541.536,4.588,30.332,70.653,3.208,48.498,-44.067,-125.845,-241.42,63.989
4780,1541.371,4.59,30.357,70.653,3.212,48.499,-44.195,-125.692,-242.077,63.734
4781,1541.218,4.593,30.369,70.653,3.217,48.498,-44.323,-125.545,-242.683,63.502
4782,1540.922,4.594,30.408,70.654,3.223,48.499,-44.44,-125.378,-243.31,63.249
4783,1540.792,4.595,30.43,70.657,3.226,48.5,-44.575,-125.23,-243.922,63.011
4784,1540.49,4.598,30.461,70.658,3.232,48.498,-44.697,-125.069,-244.575,62.762
4785,1540.396,4.599,30.476,70.653,3.237,48.5,-44.832,-124.911,-245.16,62.523
4786,1540.23,4.601,30.516,70.656,3.24,48.499,-44.944,-124.742,-245.807,62.278
4787,1540.109,4.603,30.545,70.66,3.247,48.498,-45.079,-124.58,-246.392,62.024
4788,1539.924,4.605,30.573,70.662,3.251,48.499,-45.202,-124.415,-247.013,61.793
4789,1539.629,4.607,30.59,70.663,3.255,48.499,-45.318,-124.263,-247.634,61.531
4790,1539.527,4.608,30.636,70.66,3.258,48.5,-45.455,-124.108,-248.248,61.299
4791,1539.253,4.61,30.654,70.667,3.263,48.498,-45.58,-123.947,-248.837,61.045
4792,1539.12,4.613,30.697,70.666,3.27,48.499,-45.702,-123.777,-249.445,60.794
4793,1538.929,4.615,30.731,70.669,3.274,48.499,-45.808,-123.607,-250.047,60.538
4794,1538.625,4.616,30.75,70.67,3.28,48.499,-45.945,-123.461,-250.647,60.295
4795,1538.474,4.617,30.788,70.668,3.283,48.5,-46.059,-123.295,-251.211,60.048
4796,1538.346,4.619,30.82,70.669,3.291,48.498,-46.192,-123.127,-251.827,59.789
4797,1538.255,4.622,30.874,70.669,3.297,48.5,-46.308,-122.97,-252.408,59.532
4798,1537.889,4.624,30.902,70.668,3.3,48.499,-46.44,-122.789,-253.008,59.277
4799,1537.802,4.625,30.934,70.669,3.308,48.5,-46.561,-122.633,-253.57,59.038
